x,y,t
-1.205789611468707,-2.3296475638162377,1779854264.8361318
-1.1883819337729327,-2.3133339445606342,1779854264.8966527
-1.1708349656539712,-2.2970033489943966,1779854264.9363997
-1.1532054298685432,-2.2807095419069476,1779854264.9965982
-1.1355550110417052,-2.264509822361987,1779854265.0366054
-1.1178381522976997,-2.248361682462903,1779854265.0965521
-1.1458365878090786,-2.2037259624635435,1779854265.116574
-1.1365134761086841,-2.193402225863102,1779854265.1362927
-1.1205095775277465,-2.175737961638421,1779854265.196528
-1.104596485420843,-2.1582464393471263,1779854265.2363954
-1.0886574456174645,-2.140805946034262,1779854265.2965243
-1.0726443032766972,-2.123355040599494,1779854265.3364322
-1.0565674870005595,-2.105901421865441,1779854265.3964183
-1.0403618941867243,-2.088381207788937,1779854265.4364176
-1.023892002020317,-2.070644680558867,1779854265.496608
-1.007313112320304,-2.0528581814734133,1779854265.5364962
-0.9905286336974617,-2.0349198416933523,1779854265.596525
-0.9736968371261997,-2.0169982685248145,1779854265.636508
-0.9568183159071995,-1.999095470684982,1779854265.696637
-0.9399283400511431,-1.9812497181755944,1779854265.736107
-0.9230025172680041,-1.963435842761677,1779854265.796191
-0.9059962837961638,-1.9456065109794949,1779854265.836414
-0.8889613473824267,-1.927815858667317,1779854265.896376
-0.8718775036495194,-1.9100429047894403,1779854265.936447
-0.854721747494473,-1.8922639000262487,1779854265.9961455
-0.8376231853120478,-1.8746125075098656,1779854266.0360734
-0.8205923478406897,-1.8570989021050197,1779854266.0963662
-0.8487324723428591,-1.809272741975044,1779854266.1161246
-0.8420447739643585,-1.8013608286976774,1779854266.136096
-0.82634097555021,-1.7828083575579259,1779854266.1961849
-0.8107025152338492,-1.7643658167897784,1779854266.2362554
-0.7950886789066212,-1.7459848523394972,1779854266.2965646
-0.7795006974747917,-1.7276661645511262,1779854266.336408
-0.7639299826176493,-1.709400894825937,1779854266.3964272
-0.7483418799812623,-1.6911473448480512,1779854266.4364696
